0 0.010503
1 0.010493
2 0.010482
3 0.010472
4 0.010461
5 0.010451
6 0.010440
7 0.010430
8 0.010419
9 0.010409
10 0.010399
11 0.010388
12 0.010378
13 0.010367
14 0.010357
15 0.010347
16 0.010336
17 0.010326
18 0.010316
19 0.010305
20 0.010295
21 0.010285
22 0.010275
23 0.010264
24 0.010254
25 0.010244
26 0.010234
27 0.010223
28 0.010213
29 0.010203
30 0.010193
31 0.010182
32 0.010172
33 0.010162
34 0.010152
35 0.010142
36 0.010132
37 0.010122
38 0.010111
39 0.010101
40 0.010091
41 0.010081
42 0.010071
43 0.010061
44 0.010051
45 0.010041
46 0.010031
47 0.010021
48 0.010011
49 0.010001
50 0.009991
51 0.009981
52 0.009971
53 0.009961
54 0.009951
55 0.009941
56 0.009931
57 0.009921
58 0.009911
59 0.009901
60 0.009891
61 0.009882
62 0.009872
63 0.009862
64 0.009852
65 0.009842
66 0.009832
67 0.009822
68 0.009813
69 0.009803
70 0.009793
71 0.009783
72 0.009773
73 0.009764
74 0.009754
75 0.009744
76 0.009734
77 0.009725
78 0.009715
79 0.009705
80 0.009696
81 0.009686
82 0.009676
83 0.009667
84 0.009657
85 0.009647
86 0.009638
87 0.009628
88 0.009618
89 0.009609
90 0.009599
91 0.009589
92 0.009580
93 0.009570
94 0.009561
95 0.009551
96 0.009542
97 0.009532
98 0.009523
99 0.009513
